,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White,Percent non-Hispanic Other
2157,0.0505,0.0164,0.0018,0.0093,0.0009,0.8801,0.6910999999999999
2158,0.1141,0.0278,0.0,0.0631,0.0,0.7454,0.575
2159,0.2911,0.0044,0.0074,0.0937,0.0,0.5683,0.3114000000000001
2160,0.2231,0.0037,0.0,0.0003,0.0,0.7582,0.4989
2161,0.0441,0.0914,0.0071,0.0072,0.0002,0.7043,0.639
2162,0.055999999999999994,0.2118,0.0013,0.0569,0.0,0.6268,0.492
2163,0.2411,0.0152,0.0123,0.0654,0.0006,0.6272,0.3954
2164,0.1057,0.0555,0.0002,0.0138,0.0,0.7775,0.5748
2165,0.0541,0.0689,0.0009,0.0184,0.0,0.6952,0.6557
2166,0.08,0.0824,0.0042,0.0204,0.0,0.7456,0.5800000000000001
2167,0.1594,0.0294,0.0038,0.012,0.0,0.7632,0.5873999999999999
2168,0.1181,0.0475,0.0064,0.034,0.001,0.7422,0.45699999999999996
2169,0.0379,0.2035,0.0092,0.0109,0.0,0.6473,0.5535
2170,0.0702,0.109,0.0068,0.0188,0.0,0.7134,0.6212000000000001
2171,0.0344,0.071,0.0026,0.0189,0.0009,0.8219,0.6802
2172,0.0619,0.0348,0.0033,0.0816,0.0003,0.7765,0.6871
2173,0.157,0.0523,0.0081,0.0261,0.0,0.7096,0.5155
2174,0.0803,0.0574,0.0029,0.0107,0.0006,0.7917,0.6071
2175,0.0606,0.1231,0.0083,0.0787,0.0111,0.6206,0.5692
2176,0.027999999999999997,0.1598,0.0011,0.0268,0.0,0.6788,0.46530000000000005
2177,0.0966,0.0138,0.0087,0.0042,0.0012,0.8476,0.5975
2178,0.177,0.0695,0.0021,0.0171,0.0,0.6509999999999999,0.5333
2179,0.036000000000000004,0.1737,0.0042,0.0049,0.0035,0.6486,0.5897
2180,0.0663,0.0977,0.0062,0.0158,0.0,0.7201,0.581
2181,0.0623,0.1761,0.0068,0.1043,0.0003,0.5589999999999999,0.43720000000000003
2182,0.0387,0.0635,0.0008,0.0026,0.0004,0.8102,0.637
2183,0.0308,0.15,0.0015,0.0245,0.0018,0.6672,0.6404
2184,0.0399,0.1455,0.0,0.0738,0.0,0.6129,0.4668000000000001
2185,0.1738,0.0258,0.0335,0.1475,0.0007,0.5599,0.38569999999999993
2186,0.0419,0.1386,0.0044,0.0807,0.0,0.6224,0.5154000000000001
2187,0.0361,0.1236,0.0041,0.1111,0.0003,0.6338,0.5878000000000001
2188,0.0572,0.1773,0.0072,0.0108,0.0068,0.6501,0.5797000000000001
2189,0.0309,0.1088,0.0037,0.01,0.0002,0.7666,0.6434
2190,0.0472,0.0401,0.0429,0.0394,0.0009,0.7693,0.6595
2191,0.0507,0.0594,0.0035,0.0281,0.0011,0.6946,0.6342
2192,0.0537,0.1248,0.0078,0.0242,0.0009,0.654,0.5146
2193,0.0517,0.1394,0.0065,0.034,0.0009,0.7239,0.5365
2194,0.0395,0.1336,0.0037,0.0075,0.0014,0.7099,0.6373
2195,0.07200000000000001,0.0567,0.0,0.0025,0.0,0.8361,0.6337999999999999
2196,0.0476,0.1241,0.0141,0.0099,0.0007,0.718,0.6066
2197,0.0514,0.1969,0.0054,0.0468,0.0001,0.6443,0.48240000000000005
2198,0.042,0.19699999999999998,0.008,0.0177,0.0006,0.6246,0.5647
2199,0.0777,0.0489,0.0054,0.017,0.0008,0.8015,0.6032
2200,0.4591,0.0127,0.0332,0.0245,0.0002,0.4397,0.33330000000000004
2201,0.2705,0.0267,0.0022,0.0749,0.0,0.5917,0.39170000000000016
2202,0.1273,0.0467,0.0331,0.0992,0.0009,0.6198,0.4598
2203,0.062,0.0857,0.0145,0.0349,0.0008,0.7149,0.6101
2204,0.0601,0.1032,0.0221,0.027000000000000003,0.0002,0.7279,0.6013999999999999
2205,0.0978,0.016,0.0007,0.0127,0.0,0.8338,0.6598
2206,0.0731,0.0142,0.0117,0.0272,0.0,0.8293,0.6577999999999999
2207,0.1285,0.0165,0.0027,0.0127,0.0001,0.7984,0.6385000000000001
2208,0.0431,0.0112,0.0068,0.0092,0.0037,0.9039,0.493
2209,0.07400000000000001,0.0053,0.0706,0.0103,0.0023,0.8022,0.6014999999999999
2210,0.0869,0.0061,0.0421,0.0088,0.0022,0.8191,0.6698999999999999
2211,0.0851,0.0036,0.0099,0.008,0.003,0.8552,0.7294
2212,0.0516,0.0093,0.0098,0.0045,0.0017,0.8852,0.7641
2213,0.065,0.019,0.0102,0.0041,0.0005,0.8526,0.7582
2214,0.0762,0.0079,0.0035,0.0055,0.0044,0.882,0.7395
2215,0.0712,0.0108,0.0052,0.0044,0.0,0.8625,0.7494
2216,0.0797,0.0055,0.0108,0.0058,0.0016,0.8725,0.6496
2217,0.0581,0.0089,0.0099,0.0042,0.0006,0.8784,0.7433000000000001
2218,0.0612,0.0394,0.008,0.0,0.0069,0.8797,0.7175
2219,0.0378,0.0134,0.0077,0.001,0.0024,0.9146,0.8037
2220,0.0511,0.0138,0.0,0.0048,0.0003,0.8704,0.71
2221,0.3142,0.0056,0.0163,0.0059,0.0,0.6373,0.4079999999999999
2222,0.1283,0.0106,0.0127,0.0068,0.0034,0.8083,0.6592
2223,0.1997,0.1577,0.0062,0.0076,0.0009,0.6041,0.3639
2224,0.0743,0.0108,0.0098,0.0046,0.0006,0.8690000000000001,0.7489
2225,0.1306,0.0392,0.0102,0.0067,0.0006,0.7785,0.5887
2226,0.0817,0.0241,0.0098,0.0034,0.0,0.8445,0.687
2227,0.0887,0.0089,0.0266,0.0101,0.0024,0.8182,0.6573
2228,0.0916,0.0246,0.0124,0.0045,0.002,0.8246,0.6518999999999999
2229,0.0911,0.0071,0.0105,0.0049,0.001,0.8491,0.7023999999999999
2230,0.3373,0.0082,0.0136,0.0098,0.001,0.6113,0.44310000000000005
2231,0.2658,0.0058,0.02,0.0106,0.0088,0.6547,0.48099999999999987
2232,0.365,0.005,0.0062,0.0023,0.0051,0.5926,0.45740000000000003
2233,0.1159,0.0069,0.0735,0.0531,0.0061,0.6969,0.5235000000000001
2234,0.139,0.0178,0.0183,0.0079,0.0047,0.7808,0.5693
2235,0.0493,0.0073,0.0012,0.0018,0.013999999999999999,0.8934,0.7064
2236,0.1033,0.0089,0.0069,0.0039,0.0047,0.8435,0.6982999999999999
2237,0.2679,0.0248,0.01,0.0093,0.0026,0.6572,0.48939999999999995
2238,0.0484,0.0082,0.0107,0.0066,0.0146,0.8872,0.7165
2239,0.031,0.0106,0.0026,0.0017,0.0013,0.9293,0.7178
2240,0.182,0.0296,0.0091,0.003,0.0059,0.7456,0.5404
2241,0.1666,0.0026,0.1053,0.0195,0.0041,0.6573,0.5188999999999999
2242,0.0862,0.0064,0.0028,0.0,0.0014,0.8728,0.5162
2243,0.1587,0.0101,0.0143,0.0081,0.0025,0.7723,0.6273
2244,0.0709,0.0007,0.006999999999999999,0.0129,0.0,0.8901,0.7605
2245,0.0211,0.0008,0.0369,0.1268,0.0002,0.7852,0.5942000000000001
2246,0.0077,0.0004,0.0031,0.0083,0.0,0.9708,0.7895
2247,0.016,0.0006,0.0052,0.0573,0.0006,0.8947,0.7863
2248,0.0122,0.0014,0.0039,0.0064,0.0,0.9671,0.8581
2249,0.2103,0.0008,0.0137,0.0424,0.0001,0.7170000000000001,0.5827
2250,0.0127,0.0013,0.0061,0.016,0.0005,0.9457,0.7714000000000001
2251,0.0148,0.0005,0.0072,0.0051,0.0016,0.9569,0.7878000000000001
2252,0.0532,0.0014,0.0479,0.0386,0.0001,0.8406,0.6648000000000001
2253,0.0149,0.0004,0.0125,0.009000000000000001,0.0001,0.9469,0.7061
2254,0.0163,0.0004,0.0043,0.0317,0.0003,0.9271,0.7309999999999999
2255,0.0111,0.0004,0.0085,0.0004,0.0,0.9573,0.6836
2256,0.0475,0.0018,0.0056,0.0191,0.0001,0.917,0.7309000000000001
2257,0.0295,0.0005,0.0611,0.0358,0.0003,0.8544,0.6808
2258,0.0741,0.0009,0.0546,0.0561,0.0002,0.7944,0.6101000000000001
2259,0.0096,0.0014,0.0057,0.0121,0.0005,0.9597,0.7297
2260,0.0296,0.0022,0.005,0.0262,0.0,0.9301,0.716
2261,0.0152,0.0012,0.0083,0.0175,0.0001,0.9517,0.7827
2262,0.0275,0.0012,0.0112,0.0171,0.0003,0.9321,0.7017
2263,0.0131,0.0004,0.0054,0.0157,0.0002,0.948,0.7032
2264,0.0394,0.0008,0.0425,0.0369,0.0001,0.8569,0.7063
2265,0.0924,0.0013,0.0437,0.1803,0.0,0.6575,0.5403
2266,0.038,0.0012,0.0568,0.21100000000000002,0.0001,0.6681,0.4789
2267,0.0081,0.0014,0.005,0.0086,0.0,0.9735,0.6549
2268,0.0421,0.0025,0.0166,0.0683,0.0001,0.8423,0.6504
2269,0.0123,0.0002,0.0036,0.0415,0.0006,0.9176,0.7138
2270,0.0554,0.0004,0.0011,0.2535,0.0,0.6699,0.48460000000000003
2271,0.0564,0.001,0.0081,0.035,0.0,0.8808,0.7264999999999999
2272,0.012,0.0029,0.0012,0.0134,0.0,0.9604,0.8625
2273,0.0153,0.0003,0.0036,0.0287,0.0,0.9341,0.7881
2274,0.0197,0.0017,0.0058,0.0526,0.0001,0.9054,0.7341
2275,0.0129,0.0006,0.0099,0.0216,0.0001,0.9392,0.7859
2276,0.0092,0.001,0.0028,0.0047,0.0004,0.9716,0.6809000000000001
2277,0.0382,0.0,0.0039,0.011000000000000001,0.0,0.9420000000000001,0.7729
2278,0.0752,0.0003,0.027999999999999997,0.0258,0.0004,0.852,0.5902999999999999
2279,0.1048,0.0009,0.0218,0.0349,0.0002,0.8198,0.6624000000000001
2280,0.0145,0.0008,0.0042,0.0358,0.0,0.9198,0.7486999999999999
2281,0.1312,0.0007,0.0136,0.0209,0.0002,0.8221,0.6514
2282,0.2448,0.0008,0.0331,0.0557,0.0001,0.6442,0.4445
2283,0.11900000000000001,0.0013,0.0121,0.0372,0.0002,0.8153,0.5952
2284,0.02,0.0019,0.006999999999999999,0.0488,0.0002,0.9063,0.7311000000000001
2285,0.021,0.0013,0.0051,0.0236,0.0005,0.9348,0.7975
2286,0.015,0.001,0.0072,0.0561,0.0,0.9018,0.6587000000000001
2287,0.0156,0.002,0.0033,0.0052,0.0001,0.9588,0.7688
2288,0.1589,0.0012,0.0232,0.1351,0.0,0.6607,0.5566
2289,0.0514,0.0007,0.0758,0.0899,0.0003,0.7578,0.5879000000000001
2290,0.0276,0.0006,0.0346,0.018000000000000002,0.0,0.9134,0.48219999999999996
2291,0.1324,0.001,0.0276,0.0505,0.0004,0.7666,0.5831
2292,0.0348,0.002,0.0039,0.0241,0.0004,0.9248,0.7067999999999999
2293,0.0204,0.002,0.0035,0.0092,0.0,0.9532,0.8459
2294,0.1468,0.0021,0.0719,0.4083,0.0003,0.3448,0.2126
2295,0.1091,0.001,0.0118,0.0538,0.0004,0.8042,0.6929
2296,0.0136,0.002,0.0035,0.004,0.0,0.965,0.8679
2297,0.044000000000000004,0.0013,0.0048,0.028999999999999998,0.0001,0.91,0.7168
2298,0.0214,0.0007,0.0068,0.0092,0.0,0.9508,0.7979
2299,0.015,0.0005,0.0034,0.0245,0.0001,0.9426,0.7995000000000001
2300,0.0183,0.0008,0.0008,0.0238,0.0003,0.9508,0.768
2301,0.0172,0.0002,0.0038,0.0063,0.0,0.9626,0.8165
2302,0.0127,0.0006,0.0053,0.0069,0.0003,0.9608,0.8252
2303,0.0588,0.005,0.0167,0.0621,0.0001,0.8427,0.6463
2304,0.0109,0.0003,0.0037,0.0071,0.0,0.9581,0.8069999999999999
2305,0.0109,0.0011,0.0048,0.0047,0.0,0.9677,0.8255
2306,0.0171,0.0004,0.0095,0.0304,0.0004,0.9218,0.7312
2307,0.0447,0.0014,0.0055,0.028999999999999998,0.0002,0.9049,0.7282
2308,0.0119,0.0004,0.0092,0.0229,0.0001,0.9379,0.7625
2309,0.0188,0.0008,0.0022,0.0102,0.0,0.956,0.778
2310,0.0746,0.0015,0.0149,0.0537,0.0004,0.8342,0.6768999999999998
2311,0.0305,0.0007,0.0206,0.0126,0.0,0.9142,0.6556
2312,0.0498,0.0019,0.0271,0.0161,0.0,0.8833,0.6181
2313,0.057,0.0042,0.0195,0.035,0.0009,0.8577,0.6364
2314,0.2278,0.0028,0.0408,0.0829,0.0008,0.6079,0.42289999999999994
2315,0.032,0.0072,0.0191,0.0126,0.0008,0.9092,0.6613
2316,0.0149,0.0006,0.0032,0.2763,0.0,0.6885,0.506
2317,0.0572,0.003,0.0093,0.2458,0.0005,0.662,0.5212
2318,0.0335,0.0028,0.0016,0.7363,0.0004,0.2209,0.08940000000000015
2319,0.0375,0.0016,0.0093,0.1558,0.0003,0.7735,0.6275
2320,0.0209,0.0009,0.0035,0.61,0.0,0.3597,0.2117
2321,0.0245,0.0,0.0011,0.4554,0.0,0.5039,0.359
2322,0.1109,0.0022,0.0127,0.1751,0.0007,0.6792,0.4484
2323,0.0661,0.0037,0.022000000000000002,0.2385,0.0009,0.6354,0.5418000000000001
2324,0.0377,0.0083,0.0003,0.4084,0.0037,0.5398,0.4226
2325,0.0513,0.0018,0.015,0.2653,0.0007,0.6453,0.44789999999999996
2326,0.0436,0.001,0.0058,0.2003,0.0004,0.7278,0.6318999999999999
2327,0.0202,0.0047,0.002,0.3698,0.0,0.5866,0.45929999999999993
2328,0.0432,0.003,0.005,0.3176,0.0007,0.6029,0.4694999999999999
2329,0.031,0.0009,0.0059,0.4723,0.0,0.4772,0.29990000000000006
2330,0.0321,0.0081,0.0013,0.3825,0.0,0.5660000000000001,0.44300000000000006
2331,0.0204,0.0024,0.0037,0.4104,0.0003,0.5474,0.3718
2332,0.0276,0.0182,0.0007,0.4767,0.0,0.4559,0.29679999999999995
2333,0.0538,0.0038,0.0181,0.2482,0.0013,0.6421,0.5388
2334,0.0596,0.0029,0.0019,0.3507,0.0004,0.5669,0.39749999999999996
2335,0.0219,0.002,0.0001,0.5841,0.0,0.3817,0.2109000000000001
2336,0.0264,0.0021,0.0129,0.4253,0.0008,0.5185,0.3264999999999999
2337,0.0307,0.0008,0.0051,0.3085,0.0,0.6414,0.42389999999999994
2338,0.0915,0.0021,0.0248,0.1746,0.0027,0.6834,0.5253000000000001
2339,0.0602,0.0008,0.0103,0.3152,0.0,0.5968,0.39149999999999996
2340,0.0402,0.0015,0.0027,0.5328,0.0,0.4089,0.2267999999999999
2341,0.0604,0.0043,0.0134,0.1314,0.0003,0.7729,0.5821999999999998
2342,0.1344,0.0016,0.0042,0.4156,0.0,0.4279,0.35019999999999996
2343,0.0443,0.0018,0.0018,0.2331,0.0014,0.6878,0.5586
2344,0.0538,0.001,0.0131,0.2079,0.0,0.7015,0.5861999999999999
2345,0.0488,0.0013,0.0046,0.2398,0.0007,0.6786,0.5468
2346,0.0245,0.0001,0.0005,0.6381,0.0,0.3244,0.18179999999999996
2347,0.0601,0.0027,0.0187,0.1466,0.0007,0.7485,0.5862
2348,0.0083,0.0024,0.0024,0.4481,0.0,0.5083,0.2108000000000001
2349,0.0282,0.0062,0.0071,0.5651,0.0,0.3857,0.21239999999999992
2350,0.0332,0.0292,0.0043,0.5036,0.0,0.3908,0.26269999999999993
2351,0.0747,0.0035,0.0024,0.3105,0.0,0.5991,0.39690000000000003
2352,0.0546,0.003,0.0074,0.0682,0.0001,0.8444,0.6657
2353,0.0222,0.0035,0.0065,0.6134,0.0011,0.3328,0.18430000000000002
2354,0.0367,0.0025,0.0195,0.0677,0.0002,0.857,0.7014
2355,0.0516,0.002,0.0285,0.4645,0.0011,0.4231,0.2723
2356,0.1545,0.001,0.0,0.2493,0.0,0.5827,0.49019999999999997
2357,0.0684,0.0014,0.0235,0.2024,0.0002,0.6834,0.5661
2358,0.0396,0.0023,0.0137,0.4661,0.0005,0.4517,0.29580000000000006
2359,0.0155,0.0008,0.0001,0.3036,0.0,0.6459,0.54
2360,0.0226,0.0047,0.0068,0.6433,0.0,0.3124,0.12460000000000004
2361,0.0551,0.0074,0.0211,0.1913,0.0003,0.7048,0.5988
2362,0.0731,0.0199,0.0,0.0166,0.0,0.8827,0.7564
2363,0.1006,0.0136,0.0912,0.0117,0.0039,0.7692,0.6459999999999999
2364,0.0277,0.5968,0.0041,0.0006,0.0,0.3323,0.08279999999999987
2365,0.0273,0.0694,0.004,0.0147,0.0,0.8684,0.6175999999999999
2366,0.0307,0.0104,0.0301,0.0131,0.0,0.9023,0.8017000000000001
2367,0.0294,0.0332,0.03,0.0217,0.0,0.8712,0.6336999999999999
2368,0.027999999999999997,0.1054,0.0029,0.0049,0.0,0.8401,0.6758
2369,0.0415,0.81,0.0,0.0015,0.0,0.1367,-0.20500000000000007
2370,0.0363,0.033,0.0012,0.0067,0.0,0.912,0.8058
2371,0.002,0.0108,0.0007,0.0,0.0,0.9811,0.7935
2372,0.0357,0.2897,0.0012,0.0009,0.001,0.6255,0.4465
2373,0.0326,0.0016,0.0046,0.0008,0.0,0.9359999999999999,0.7094
2374,0.03,0.0302,0.0289,0.0166,0.0,0.873,0.6533
2375,0.0234,0.0211,0.0054,0.0078,0.0,0.9276,0.8283
2376,0.0046,0.688,0.0002,0.0034,0.0,0.2887,0.13680000000000014
2377,0.0385,0.0382,0.0034,0.0025,0.0,0.8983,0.7694
2378,0.0312,0.0195,0.0073,0.0137,0.0,0.9059,0.8233
2379,0.0226,0.0993,0.0013,0.0,0.0,0.8593,0.6457999999999999
2380,0.0343,0.0019,0.0,0.0002,0.0,0.9613,0.8276
2381,0.0101,0.7829999999999999,0.0009,0.0009,0.0024,0.1984,-0.2082999999999997
2382,0.0065,0.0212,0.0,0.0,0.0,0.9437,0.8523000000000001
2383,0.0246,0.0077,0.0005,0.0018,0.0,0.9609,0.8513999999999999
2384,0.0403,0.0566,0.0156,0.0,0.0,0.8463,0.6505000000000001
2385,0.0035,0.0303,0.0,0.0004,0.0,0.9606,0.7358
2386,0.0455,0.0105,0.0011,0.0046,0.0,0.9259,0.7533000000000001
2387,0.0088,0.0669,0.0177,0.0,0.0,0.8772,0.7285999999999999
2388,0.0064,0.0748,0.0,0.0005,0.0,0.892,0.8013
2389,0.043,0.0005,0.0028,0.0043,0.0,0.9351,0.8214
2390,0.0166,0.0,0.0058,0.0012,0.0,0.9644,0.8493999999999999
2391,0.0,0.0,0.0,0.0,0.0,0.9953,0.885
2392,0.0237,0.0214,0.0,0.0207,0.0,0.9211,0.8782
2393,0.032,0.1185,0.0002,0.0014,0.0,0.8222,0.6718999999999999
2394,0.0216,0.0119,0.0029,0.0,0.0,0.9469,0.8096
2395,0.0068,0.0644,0.0,0.0243,0.0,0.8795,0.7165
2396,0.0027,0.5775,0.0043,0.003,0.0,0.3897,0.1785
2397,0.0302,0.0198,0.0,0.0,0.0,0.945,0.784
2398,0.0,0.0593,0.0,0.0113,0.0,0.9294,0.6864
2399,0.0222,0.0016,0.0022,0.0,0.0,0.968,0.682
2400,0.011000000000000001,0.0138,0.0164,0.0032,0.0007,0.9322,0.8339
2401,0.0326,0.0218,0.0092,0.0089,0.0013,0.9085,0.7942
2402,0.0213,0.0043,0.011000000000000001,0.0132,0.0002,0.9298,0.783
2403,0.0127,0.4109,0.0062,0.001,0.001,0.5556,0.2472000000000001
2404,0.0406,0.0059,0.0,0.006999999999999999,0.0,0.9339,0.7255
2405,0.0131,0.0035,0.0078,0.0209,0.0,0.9504,0.9197
2406,0.0834,0.075,0.0,0.0063,0.0,0.8299,0.6463
2407,0.0424,0.0254,0.0122,0.0185,0.0004,0.8757,0.6871
2408,0.0443,0.5482,0.0,0.0015,0.0,0.3855,0.17200000000000004
2409,0.0204,0.005,0.0036,0.0027,0.0,0.9507,0.6753
2410,0.0499,0.0197,0.0208,0.0562,0.0002,0.8251,0.5982000000000001
2411,0.0443,0.1151,0.0212,0.0049,0.0,0.7681,0.5955
2412,0.0408,0.9019,0.0,0.0008,0.0,0.0444,-0.3125
2413,0.0518,0.0815,0.0128,0.0117,0.0017,0.799,0.6685000000000001
2414,0.01,0.0373,0.0,0.0,0.0,0.9424,0.8677
2415,0.016,0.0251,0.0177,0.0,0.0,0.9153,0.7712
2416,0.0347,0.3712,0.0011,0.006,0.0,0.5649,0.28
2417,0.0374,0.008,0.0046,0.0,0.0,0.9403,0.829
2418,0.031,0.0167,0.0,0.0022,0.0019,0.9371,0.7982
2419,0.0292,0.0544,0.0,0.0,0.0119,0.8807,0.5974999999999999
2420,0.013000000000000001,0.0107,0.0,0.0,0.0,0.9602,0.8683
2421,0.0116,0.8740000000000001,0.0185,0.0006,0.0,0.0794,-0.25869999999999993
2422,0.002,0.1086,0.0081,0.0,0.0,0.8089,0.7173
2423,0.0245,0.0046,0.0029,0.0046,0.0,0.9527,0.8194
2424,0.0319,0.0111,0.0126,0.0081,0.0,0.9209999999999999,0.7353000000000001
2425,0.022000000000000002,0.1041,0.0,0.0504,0.0,0.7905,0.6465000000000001
2426,0.0452,0.0321,0.0019,0.0155,0.0008,0.8844,0.6084999999999998
2427,0.0032,0.7492,0.0061,0.0,0.0004,0.2354,0.1191000000000001
2428,0.0291,0.005,0.0129,0.0351,0.0009,0.8911,0.74
2429,0.124,0.0022,0.002,0.0791,0.0004,0.768,0.6593
2430,0.0243,0.004,0.0003,0.0302,0.0,0.9273,0.7492000000000001
2431,0.0248,0.0207,0.0007,0.0331,0.0,0.8795,0.8107
2432,0.0337,0.002,0.0078,0.0263,0.0006,0.9094,0.7506
2433,0.0619,0.0013,0.0119,0.0478,0.0003,0.8549,0.7548
2434,0.013999999999999999,0.0024,0.0043,0.0032,0.0,0.9631,0.8331
2435,0.0224,0.0028,0.0003,0.0187,0.0001,0.9412,0.8537
2436,0.0266,0.0023,0.0039,0.102,0.0008,0.8457,0.6604000000000001
2437,0.0187,0.0037,0.0045,0.017,0.0005,0.9479,0.7846
2438,0.03,0.0043,0.0039,0.0159,0.0003,0.9254,0.7916000000000001
2439,0.0263,0.0003,0.0045,0.0893,0.0,0.8546,0.7346
2440,0.0132,0.0022,0.0078,0.0099,0.0016,0.9519,0.7913
2441,0.0261,0.0,0.001,0.0239,0.0,0.9441,0.821
2442,0.0235,0.0072,0.0019,0.0139,0.0012,0.9325,0.7713
2443,0.0431,0.0005,0.0108,0.0379,0.0002,0.8838,0.7505
2444,0.1056,0.001,0.0033,0.1299,0.0004,0.7393,0.5608
2445,0.0299,0.0049,0.0035,0.0067,0.0,0.9443,0.756
2446,0.1023,0.0019,0.0361,0.2693,0.0006,0.562,0.40079999999999993
2447,0.0145,0.0,0.0,0.0443,0.0,0.9142,0.7702
2448,0.0826,0.0031,0.0016,0.017,0.0006,0.8799,0.7371000000000001
2449,0.0358,0.004,0.005,0.0417,0.0,0.8947,0.7655
2450,0.034,0.0049,0.0078,0.1264,0.0015,0.8,0.6764
2451,0.027000000000000003,0.0041,0.0067,0.2729,0.0,0.6802,0.5163
2452,0.0153,0.0,0.0055,0.0032,0.0,0.9652,0.847
2453,0.0339,0.0004,0.0044,0.0452,0.0007,0.8838,0.7734
2454,0.0272,0.0037,0.003,0.171,0.0008,0.7665,0.6143
2455,0.0253,0.0031,0.0022,0.0967,0.0,0.8413,0.7477
2456,0.0334,0.0031,0.0028,0.0045,0.0,0.9395,0.7792
2457,0.0289,0.0026,0.004,0.0214,0.0,0.9305,0.7621
2458,0.0125,0.0098,0.0019,0.0072,0.0,0.8689,0.8646
2459,0.1171,0.003,0.0086,0.0372,0.0029,0.8147,0.6841999999999999
2460,0.0565,0.0019,0.0203,0.1892,0.0004,0.7109,0.5497000000000001
2461,0.0159,0.0005,0.0059,0.005,0.0,0.9672,0.8237
2462,0.0176,0.0031,0.0073,0.4178,0.0,0.5422,0.3812
2463,0.0255,0.002,0.0046,0.0389,0.0,0.9179,0.745
2464,0.0155,0.0017,0.0052,0.0132,0.0007,0.9505,0.7977
2465,0.0432,0.0,0.0005,0.5079,0.0003,0.44,0.2741
2466,0.0242,0.0,0.0013,0.0784,0.0008,0.8740000000000001,0.7092999999999999
2467,0.026000000000000002,0.0026,0.0039,0.0817,0.0,0.873,0.6548
2468,0.0246,0.0024,0.0038,0.0524,0.0003,0.904,0.7825
2469,0.0038,0.0073,0.0017,0.054000000000000006,0.002,0.92,0.7852
2470,0.0247,0.0077,0.006999999999999999,0.0206,0.0004,0.9247,0.7876
2471,0.0209,0.0015,0.0004,0.0032,0.0,0.9532,0.847
2472,0.0359,0.0013,0.0063,0.017,0.0003,0.9223,0.7822
2473,0.0203,0.0051,0.0048,0.0345,0.0,0.9229,0.7833
2474,0.0427,0.0023,0.0219,0.0865,0.0004,0.8227,0.6652
2475,0.0232,0.0014,0.0024,0.2837,0.0,0.6668,0.5663
2476,0.0254,0.0084,0.0026,0.3374,0.0,0.6063,0.5102
2477,0.0223,0.0034,0.0052,0.0167,0.0018,0.9325,0.8196
2478,0.0229,0.0,0.0136,0.0182,0.0,0.9332,0.7903
2479,0.0351,0.0021,0.0054,0.0709,0.0,0.8683,0.7355
2480,0.0878,0.0013,0.0072,0.0092,0.0,0.8769,0.6495
2481,0.0401,0.0039,0.0078,0.0362,0.0007,0.8921,0.7773
2482,0.0211,0.0019,0.0021,0.0552,0.0,0.8981,0.7047
2483,0.0516,0.0043,0.0047,0.0018,0.0016,0.9187,0.8
2484,0.0386,0.0011,0.0108,0.3697,0.0,0.5575,0.3458000000000001
2485,0.0181,0.0004,0.0045,0.0257,0.0,0.9172,0.8093
2486,0.0539,0.0,0.0032,0.0756,0.0,0.8486,0.7232999999999999
2487,0.0582,0.0014,0.0094,0.1147,0.0001,0.7929,0.6272
2488,0.0211,0.0021,0.0021,0.019,0.0,0.941,0.7267
2489,0.044000000000000004,0.0059,0.004,0.02,0.0,0.9105,0.7661
2490,0.1001,0.0046,0.0214,0.1929,0.0037,0.6333,0.5293000000000001
2491,0.0022,0.0165,0.024,0.022000000000000002,0.0,0.9258,0.8472999999999999
2492,0.0133,0.0037,0.0005,0.0569,0.0,0.9205,0.7445999999999999
2493,0.0441,0.0024,0.0038,0.1024,0.0002,0.8289,0.6871
2494,0.0148,0.0006,0.0045,0.0065,0.0042,0.961,0.8154
2495,0.0136,0.0015,0.0224,0.0274,0.0,0.9186,0.7611
2496,0.0037,0.0,0.0,0.0018,0.0,0.9941,0.7845
2497,0.021,0.0029,0.001,0.0033,0.0,0.948,0.8208
2498,0.0625,0.0034,0.0125,0.0216,0.0,0.8842,0.709
2499,0.0495,0.0012,0.0048,0.0226,0.0,0.9053,0.7568999999999999
2500,0.0185,0.0039,0.0075,0.0231,0.0004,0.9274,0.7926
2501,0.0693,0.0023,0.0056,0.0719,0.0006,0.8326,0.6943
2502,0.0802,0.0022,0.0338,0.1452,0.0002,0.7076,0.5974
2503,0.0096,0.0031,0.0001,0.0057,0.0,0.9714,0.8235
2504,0.0354,0.0011,0.0,0.0022,0.0,0.9353,0.8573
2505,0.0599,0.0039,0.0078,0.009000000000000001,0.0002,0.8999,0.7802
2506,0.0636,0.0011,0.0262,0.5343,0.0002,0.3576,0.22360000000000002
2507,0.0272,0.0054,0.0037,0.02,0.0,0.9259999999999999,0.8147
2508,0.0302,0.0025,0.0071,0.0092,0.0039,0.9179,0.7951
2509,0.019,0.001,0.0061,0.0184,0.0006,0.934,0.7209000000000001
2510,0.0488,0.0025,0.013999999999999999,0.0727,0.0004,0.8412,0.7116
2511,0.0278,0.0029,0.0067,0.1836,0.0,0.7569,0.665
2512,0.0108,0.0053,0.0024,0.1018,0.0,0.8416,0.7377
2513,0.049,0.001,0.0028,0.0034,0.0,0.9314,0.7048
2514,0.0167,0.0003,0.0028,0.005,0.0027,0.9624,0.8525
