FIPS Code,Social Vulnerability Index (SVI),SVI Category,Percent adults fully vaccinated against COVID-19,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White,Percent non-Hispanic Other
48355,0.84,Very High Vulnerability,,0.6374,0.0025,0.02,0.0362,0.0006,0.2947,0.008599999999999941
48357,0.58,Moderate Vulnerability,,0.5418,0.0032,0.0023,0.0009,0.0,0.4311,0.020700000000000163
48359,0.43,Moderate Vulnerability,,0.1523,0.0,0.0186,0.0306,0.0,0.7713,0.027200000000000002
48361,0.58,Moderate Vulnerability,,0.0768,0.0029,0.0117,0.0869,0.0,0.8066,0.015100000000000002
48363,0.88,Very High Vulnerability,,0.1988,0.0056,0.0079,0.0251,0.001,0.7505,0.01110000000000011
48365,0.7,High Vulnerability,,0.0872,0.0015,0.0007,0.1728,0.0,0.7318,0.006000000000000005
48367,0.26,Low Vulnerability,,0.1229,0.0052,0.0054,0.0124,0.0004,0.8347,0.019000000000000017
48369,0.76,High Vulnerability,,0.6329,0.0012,0.0034,0.0119,0.0,0.341,0.009600000000000053
48371,0.82,Very High Vulnerability,,0.6878,0.0101,0.0061,0.0343,0.0015,0.2518,0.008400000000000074
48373,0.91,Very High Vulnerability,,0.1527,0.0145,0.0077,0.0969,0.0014,0.7089,0.017900000000000027
48375,0.92,Very High Vulnerability,,0.3832,0.0041,0.0539,0.0979,0.002,0.4407,0.018199999999999994
48377,1.0,Very High Vulnerability,,0.8374,0.0195,0.0135,0.0,0.0,0.1296,0.0
48379,0.4,Moderate Vulnerability,,0.0912,0.0055,0.0036,0.0353,0.0,0.8533,0.01110000000000011
48381,0.22,Low Vulnerability,,0.2163,0.0034,0.0173,0.0252,0.0026,0.7165,0.01869999999999994
48383,0.48,Moderate Vulnerability,,0.6883,0.0,0.0016,0.0085,0.0,0.2977,0.0039000000000000146
48385,0.72,High Vulnerability,,0.2626,0.0,0.0006,0.0056,0.0,0.7309,0.00029999999999996696
48387,0.56,Moderate Vulnerability,,0.0728,0.0032,0.0008,0.1675,0.0,0.7339,0.02180000000000004
48389,0.78,High Vulnerability,,0.7469,0.0,0.0132,0.0134,0.0014,0.2228,0.0023000000000000798
48391,0.94,Very High Vulnerability,,0.5044,0.001,0.0029,0.0648,0.0,0.4164,0.010500000000000065
48393,0.09,Very Low Vulnerability,,0.1329,0.0,0.0,0.0,0.0,0.8385,0.02859999999999996
48395,0.75,High Vulnerability,,0.2098,0.0023,0.0017,0.2023,0.0011,0.572,0.010800000000000032
48397,0.11,Very Low Vulnerability,,0.1764,0.003,0.0266,0.0622,0.0005,0.7083,0.02299999999999991
48399,0.54,Moderate Vulnerability,,0.3416,0.0013,0.0011,0.0301,0.0,0.6147,0.011199999999999877
48401,0.8,High Vulnerability,,0.1682,0.0013,0.0052,0.1677,0.0006,0.6375,0.019500000000000073
48403,0.53,Moderate Vulnerability,,0.0456,0.0022,0.0007,0.0564,0.0029,0.8553,0.036900000000000044
48405,0.89,Very High Vulnerability,,0.072,0.0159,0.0,0.2134,0.0,0.6909,0.007800000000000029
48407,0.69,High Vulnerability,,0.1311,0.0077,0.0003,0.0893,0.0004,0.7467,0.024499999999999966
48409,0.83,Very High Vulnerability,,0.5779,0.0018,0.0099,0.0146,0.0005,0.3839,0.011400000000000077
48411,0.73,High Vulnerability,,0.301,0.0,0.0015,0.0202,0.0,0.6421,0.03520000000000001
48413,0.59,Moderate Vulnerability,,0.5297,0.0,0.0,0.0054,0.0037,0.4613,-9.999999999998899e-05
48415,0.7,High Vulnerability,,0.4038,0.0002,0.003,0.0463,0.0,0.5276,0.019100000000000117
48417,0.69,High Vulnerability,,0.1153,0.003,0.0024,0.0021,0.0,0.8544,0.02279999999999993
48419,0.95,Very High Vulnerability,,0.1832,0.0014,0.0045,0.1895,0.0,0.6158,0.005599999999999938
48421,0.46,Moderate Vulnerability,,0.4459,0.0039,0.0,0.0114,0.0,0.5345,0.0042999999999999705
48423,0.75,High Vulnerability,,0.195,0.003,0.0168,0.1722,0.0009,0.5973,0.014799999999999924
48425,0.56,Moderate Vulnerability,,0.1858,0.0,0.0027,0.0119,0.0077,0.7912,0.0006999999999999229
48427,0.98,Very High Vulnerability,,0.9917,0.0001,0.0002,0.0004,0.0,0.0069,0.0007000000000000339
48429,0.88,Very High Vulnerability,,0.2374,0.0,0.0033,0.0283,0.0,0.7109,0.020100000000000007
48431,0.41,Moderate Vulnerability,,0.5207,0.0,0.0,0.0,0.0,0.4695,0.009800000000000031
48433,0.32,Low Vulnerability,,0.2127,0.0,0.0,0.0203,0.0,0.7588,0.008199999999999985
48435,0.6,High Vulnerability,,0.6564,0.0003,0.0,0.0008,0.0016,0.341,-9.999999999998899e-05
48437,0.97,Very High Vulnerability,,0.4403,0.0061,0.0016,0.0589,0.0007,0.4618,0.03059999999999996
48439,0.55,Moderate Vulnerability,,0.2881,0.003,0.0537,0.1614,0.0019,0.4672,0.024699999999999944
48441,0.69,High Vulnerability,,0.2441,0.0045,0.0211,0.0773,0.0003,0.6345,0.018199999999999994
48443,0.47,Moderate Vulnerability,,0.567,0.0033,0.0,0.0112,0.0,0.394,0.024500000000000077
48445,0.99,Very High Vulnerability,,0.55,0.0012,0.0,0.0461,0.0,0.3949,0.007800000000000029
48447,0.27,Low Vulnerability,,0.1323,0.0,0.0,0.0097,0.0,0.8482,0.009800000000000031
48449,0.89,Very High Vulnerability,,0.4304,0.0017,0.0099,0.0893,0.0,0.4517,0.017000000000000015
48451,0.66,High Vulnerability,,0.3989,0.002,0.012,0.0399,0.0007,0.5327,0.013800000000000034
48453,0.38,Low Vulnerability,,0.3381,0.0017,0.0662,0.0786,0.0003,0.4896,0.025500000000000078
48455,0.8,Very High Vulnerability,,0.0999,0.0012,0.0003,0.0995,0.0,0.7837,0.01540000000000008
48457,0.88,Very High Vulnerability,,0.077,0.0011,0.0033,0.1064,0.0,0.7902,0.02200000000000002
48459,0.59,Moderate Vulnerability,,0.0859,0.0051,0.0031,0.0814,0.0,0.8038,0.02070000000000005
48461,0.65,High Vulnerability,,0.5373,0.0057,0.0071,0.0585,0.0,0.3914,0.0
48463,0.95,Very High Vulnerability,,0.7172,0.0022,0.0094,0.0033,0.0,0.2616,0.006300000000000194
48465,0.97,Very High Vulnerability,,0.8195,0.0014,0.007,0.013,0.0002,0.1525,0.006400000000000072
48467,0.56,Moderate Vulnerability,,0.1091,0.0047,0.0049,0.028,0.0009,0.8371,0.015300000000000091
48469,0.78,High Vulnerability,,0.4687,0.0012,0.0114,0.0561,0.0002,0.4467,0.015700000000000047
48471,0.7,High Vulnerability,,0.1794,0.0044,0.0126,0.2303,0.0001,0.564,0.009200000000000097
48473,0.83,Very High Vulnerability,,0.3006,0.0019,0.0094,0.2475,0.0005,0.4287,0.011400000000000077
48475,0.65,High Vulnerability,,0.5366,0.0043,0.0095,0.0402,0.0,0.4,0.009400000000000075
48477,0.73,High Vulnerability,,0.1606,0.0025,0.0166,0.1639,0.0011,0.6401,0.015199999999999991
48479,0.95,Very High Vulnerability,,0.9547,0.0004,0.0048,0.0029,0.0001,0.0353,0.0018000000000000238
48481,0.88,Very High Vulnerability,,0.4139,0.0006,0.0034,0.1352,0.0,0.4446,0.0023000000000000798
48483,0.7,High Vulnerability,,0.26,0.0017,0.0006,0.0296,0.0,0.6847,0.023400000000000087
48485,0.82,Very High Vulnerability,,0.1919,0.0074,0.0218,0.0996,0.0008,0.6527,0.025800000000000045
48487,0.91,Very High Vulnerability,,0.2911,0.0092,0.0094,0.0959,0.0,0.5813,0.01309999999999989
48489,0.99,Very High Vulnerability,,0.8819,0.0,0.0,0.0055,0.0,0.1124,0.00019999999999997797
48491,0.2,Low Vulnerability,,0.2445,0.0017,0.0679,0.0613,0.0007,0.5938,0.030100000000000016
48493,0.44,Moderate Vulnerability,,0.3968,0.0009,0.0031,0.0122,0.0008,0.5703,0.015900000000000025
48495,0.65,High Vulnerability,,0.6096,0.0095,0.0,0.0225,0.0,0.3512,0.007200000000000095
48497,0.58,Moderate Vulnerability,,0.1934,0.0036,0.0051,0.0127,0.0018,0.7675,0.015900000000000025
48499,0.63,High Vulnerability,,0.1,0.0073,0.0064,0.0492,0.0008,0.8246,0.011700000000000044
48501,0.49,Moderate Vulnerability,,0.6646,0.0017,0.0005,0.0044,0.0,0.3176,0.011200000000000099
48503,0.55,Moderate Vulnerability,,0.1866,0.0057,0.0027,0.021,0.0,0.7791,0.0049000000000000155
48505,0.99,Very High Vulnerability,,0.9439,0.0,0.0078,0.0,0.0,0.046,0.0022999999999999687
48507,1.0,Very High Vulnerability,,0.9389,0.0,0.0002,0.0033,0.0,0.0508,0.006800000000000139
49001,0.25,Low Vulnerability,0.192,0.1197,0.0097,0.0029,0.0,0.0,0.8433,0.024399999999999977
49003,0.16,Very Low Vulnerability,0.149,0.0944,0.0098,0.0078,0.0058,0.0011,0.8699,0.011199999999999988
49005,0.32,Low Vulnerability,0.141,0.1072,0.0037,0.0204,0.0074,0.0035,0.8364,0.021399999999999975
49007,0.56,Moderate Vulnerability,0.136,0.133,0.0038,0.0005,0.0042,0.0008,0.8551,0.0026000000000000467
49009,0.08,Very Low Vulnerability,0.162,0.0212,0.0033,0.0,0.0016,0.0,0.9739,0.0
49011,0.08,Very Low Vulnerability,0.165,0.0967,0.0034,0.0174,0.0126,0.0067,0.8383,0.024899999999999922
49013,0.48,Moderate Vulnerability,0.145,0.0819,0.0352,0.0053,0.0041,0.0032,0.8518,0.01849999999999996
49015,0.26,Low Vulnerability,0.148,0.0635,0.007,0.0067,0.0002,0.0027,0.9105,0.009400000000000075
49017,0.46,Moderate Vulnerability,0.189,0.0612,0.0454,0.0008,0.0006,0.0014,0.8876,0.0030000000000001137
49019,0.52,Moderate Vulnerability,0.15,0.1031,0.0351,0.0161,0.0032,0.0056,0.8238,0.0131
49021,0.45,Moderate Vulnerability,0.122,0.0871,0.0198,0.0079,0.0053,0.0013,0.8585,0.020100000000000007
49023,0.23,Low Vulnerability,0.151,0.0522,0.0106,0.0,0.0023,0.0009,0.9157,0.018299999999999983
49025,0.11,Very Low Vulnerability,0.193,0.0468,0.0159,0.0032,0.0001,0.0011,0.9122,0.02069999999999994
49027,0.36,Low Vulnerability,0.148,0.1293,0.0111,0.0115,0.0016,0.0012,0.83,0.015300000000000091
49029,0.0,Very Low Vulnerability,0.17,0.029,0.0003,0.0009,0.0077,0.0015,0.9496,0.01100000000000001
49031,0.27,Low Vulnerability,0.142,0.0252,0.0016,0.0,0.0016,0.0,0.9673,0.0042999999999999705
49033,0.2,Very Low Vulnerability,0.195,0.1072,0.0,0.0,0.0,0.0,0.8928,0.0
49035,0.32,Low Vulnerability,0.173,0.1835,0.0061,0.0403,0.018,0.0141,0.7105,0.02750000000000008
49037,0.98,Very High Vulnerability,0.318,0.0569,0.4706,0.005,0.0015,0.0028,0.4382,0.025000000000000133
49039,0.6,High Vulnerability,0.122,0.0956,0.0098,0.0103,0.0072,0.0053,0.8595,0.012299999999999978
49041,0.33,Low Vulnerability,0.172,0.0517,0.0189,0.0005,0.0061,0.0006,0.917,0.005199999999999982
49043,0.05,Very Low Vulnerability,0.219,0.1145,0.0023,0.0176,0.0079,0.0003,0.8432,0.014200000000000101
49045,0.31,Low Vulnerability,0.138,0.1236,0.0057,0.0077,0.0042,0.0062,0.8313,0.021299999999999875
49047,0.48,Moderate Vulnerability,0.154,0.0842,0.0711,0.0046,0.004,0.0007,0.8163,0.019100000000000006
49049,0.28,Low Vulnerability,0.134,0.1178,0.0037,0.0149,0.0053,0.0087,0.8233,0.02629999999999999
49051,0.06,Very Low Vulnerability,0.147,0.1335,0.0025,0.0116,0.0014,0.0002,0.8356,0.015199999999999991
49053,0.41,Moderate Vulnerability,0.142,0.1047,0.0117,0.0079,0.0065,0.0079,0.8431,0.018199999999999994
49055,0.29,Low Vulnerability,0.217,0.0625,0.0022,0.003,0.0022,0.0156,0.9074,0.007099999999999995
49057,0.43,Moderate Vulnerability,0.153,0.1835,0.0054,0.0113,0.0098,0.0023,0.7605,0.027200000000000113
50001,0.1,Very Low Vulnerability,0.173,0.0231,0.0031,0.0175,0.0121,0.0004,0.9255,0.018299999999999983
50003,0.29,Low Vulnerability,0.134,0.0201,0.0017,0.0101,0.0055,0.0026,0.9412,0.018799999999999928
50005,0.27,Low Vulnerability,0.109,0.016,0.003,0.0041,0.0079,0.0,0.9484,0.02059999999999995
50007,0.18,Very Low Vulnerability,0.207,0.0234,0.0021,0.04,0.0259,0.0005,0.8851,0.02300000000000002
50009,0.21,Low Vulnerability,0.103,0.0139,0.0032,0.0048,0.0098,0.0,0.9535,0.014800000000000035
50011,0.11,Very Low Vulnerability,0.1,0.0158,0.0064,0.0055,0.0053,0.0,0.9388,0.028200000000000003
50013,0.0,Very Low Vulnerability,0.213,0.0199,0.0053,0.0051,0.0083,0.0,0.9281,0.033299999999999996
50015,0.13,Very Low Vulnerability,0.157,0.018,0.0083,0.0081,0.0087,0.0,0.9452,0.011699999999999933
50017,0.17,Very Low Vulnerability,0.151,0.0134,0.0036,0.0023,0.0069,0.001,0.9557,0.017100000000000004
50019,0.43,Moderate Vulnerability,0.163,0.0151,0.0044,0.0029,0.0056,0.0003,0.9507,0.02100000000000002
50021,0.28,Low Vulnerability,0.232,0.0147,0.0013,0.0114,0.0086,0.0,0.953,0.01100000000000001
50023,0.18,Very Low Vulnerability,0.129,0.0195,0.0019,0.0083,0.0085,0.0006,0.9419,0.019300000000000095
50025,0.31,Low Vulnerability,0.164,0.0233,0.0027,0.0101,0.0109,0.0003,0.9309,0.02180000000000004
50027,0.13,Very Low Vulnerability,0.175,0.0168,0.0016,0.0087,0.0071,0.0004,0.9465,0.018900000000000028
51001,0.8,Very High Vulnerability,0.269,0.0896,0.0054,0.0081,0.2856,0.0,0.6003,0.01100000000000001
51003,0.17,Very Low Vulnerability,0.089,0.0577,0.0021,0.0516,0.0947,0.0004,0.7696,0.023900000000000032
51005,0.45,Moderate Vulnerability,0.015,0.0148,0.0,0.0011,0.0581,0.0,0.9146,0.011400000000000077
51007,0.32,Low Vulnerability,0.014,0.0301,0.0019,0.0,0.2119,0.0,0.736,0.020100000000000007
51009,0.47,Moderate Vulnerability,0.116,0.0241,0.0067,0.0051,0.1791,0.0006,0.7469,0.03749999999999998
51011,0.36,Low Vulnerability,0.013,0.0166,0.0003,0.0008,0.197,0.0,0.7673,0.018000000000000016
51013,0.14,Very Low Vulnerability,0.114,0.1558,0.0024,0.102,0.0888,0.0009,0.6149,0.03520000000000001
51015,0.15,Very Low Vulnerability,0.123,0.0282,0.0023,0.0061,0.0414,0.0012,0.9073,0.013499999999999956
51017,0.25,Low Vulnerability,0.066,0.0369,0.0014,0.0035,0.0302,0.0,0.8918,0.03620000000000001
51019,0.1,Very Low Vulnerability,0.076,0.0219,0.0004,0.0115,0.0687,0.0001,0.8771,0.020299999999999985
51021,0.34,Low Vulnerability,0.035,0.0127,0.0,0.0016,0.0373,0.0,0.9386,0.009800000000000031
51023,0.04,Very Low Vulnerability,0.096,0.017,0.0015,0.0067,0.0296,0.0,0.9288,0.01640000000000008
51025,0.9,Very High Vulnerability,0.107,0.0224,0.0,0.0051,0.5415,0.0,0.4074,0.023600000000000065
51027,0.75,High Vulnerability,0.153,0.0049,0.0018,0.0103,0.027,0.0,0.9485,0.007499999999999951
51029,0.79,High Vulnerability,0.031,0.0241,0.0056,0.0016,0.3417,0.0,0.6119,0.015100000000000002
51031,0.26,Low Vulnerability,0.071,0.0252,0.0019,0.0088,0.1399,0.0002,0.7957,0.028299999999999992
51033,0.35,Low Vulnerability,0.05,0.0483,0.0026,0.009,0.2679,0.0,0.6322,0.040000000000000036
51035,0.34,Low Vulnerability,0.038,0.0353,0.0026,0.0006,0.0055,0.0,0.945,0.01100000000000001
51036,0.24,Low Vulnerability,0.018,0.0187,0.0652,0.0086,0.4514,0.0,0.4234,0.03269999999999995
51037,0.71,High Vulnerability,0.041,0.0216,0.0005,0.004,0.28,0.0,0.6787,0.015199999999999991
51041,0.18,Very Low Vulnerability,0.1,0.0883,0.0027,0.0343,0.2274,0.0004,0.6179,0.028999999999999915
51043,0.11,Very Low Vulnerability,0.223,0.0557,0.0,0.0066,0.0537,0.0,0.8613,0.022700000000000053
51045,0.07,Very Low Vulnerability,0.012,0.0004,0.0,0.0,0.001,0.0,0.9863,0.012300000000000089
51047,0.49,Moderate Vulnerability,0.044,0.1072,0.0035,0.0166,0.1386,0.0012,0.7026,0.030299999999999994
51049,0.58,Moderate Vulnerability,0.022,0.0094,0.0013,0.0124,0.2998,0.0,0.6334,0.04370000000000007
51051,0.68,High Vulnerability,0.159,0.0091,0.0005,0.0012,0.0057,0.0,0.9759,0.007600000000000051
51053,0.42,Moderate Vulnerability,0.105,0.0348,0.0,0.0088,0.3182,0.0007,0.6185,0.018999999999999906
51057,0.56,Moderate Vulnerability,0.057,0.036,0.0,0.0062,0.3927,0.0,0.5485,0.016599999999999948
51059,0.19,Very Low Vulnerability,0.159,0.1633,0.0013,0.1907,0.0948,0.0006,0.5074,0.04190000000000005
51061,0.03,Very Low Vulnerability,0.126,0.0831,0.0033,0.0168,0.0735,0.0004,0.7995,0.023400000000000087
51063,0.11,Very Low Vulnerability,0.023,0.0294,0.0046,0.0013,0.0153,0.0,0.9322,0.017199999999999993
51065,0.06,Very Low Vulnerability,0.17,0.0352,0.0015,0.0072,0.1421,0.0011,0.7817,0.031200000000000117
51067,0.4,Moderate Vulnerability,0.102,0.0279,0.0026,0.0053,0.0745,0.0,0.872,0.01770000000000005
51069,0.18,Very Low Vulnerability,0.082,0.086,0.0026,0.0133,0.0387,0.001,0.8344,0.02400000000000002
51071,0.27,Low Vulnerability,0.077,0.0175,0.0,0.0013,0.0215,0.0017,0.9493,0.00869999999999993
51073,0.04,Very Low Vulnerability,0.212,0.0357,0.0003,0.0074,0.0881,0.0,0.8486,0.01990000000000003
51075,0.05,Very Low Vulnerability,0.165,0.0285,0.0002,0.013,0.1586,0.0,0.7774,0.022299999999999986
51077,0.65,High Vulnerability,0.121,0.0345,0.0017,0.0035,0.055,0.0,0.8968,0.008499999999999952
51079,0.16,Very Low Vulnerability,0.007,0.0585,0.002,0.017,0.0524,0.0,0.8264,0.04369999999999996
51081,0.81,Very High Vulnerability,0.024,0.0253,0.0005,0.0006,0.587,0.0,0.3637,0.02290000000000003
51083,0.67,High Vulnerability,0.068,0.0207,0.0026,0.008,0.3456,0.0,0.5973,0.025799999999999934
51085,0.02,Very Low Vulnerability,0.112,0.0298,0.0028,0.0154,0.0893,0.0004,0.8382,0.02410000000000001
51087,0.26,Low Vulnerability,0.077,0.0565,0.0015,0.0828,0.2945,0.0004,0.5308,0.03349999999999986
51089,0.89,Very High Vulnerability,0.06,0.055,0.0006,0.0063,0.2221,0.0,0.6984,0.01760000000000006
51091,0.06,Very Low Vulnerability,0.271,0.0,0.0014,0.0,0.0,0.0,0.9932,0.005400000000000071
51093,0.34,Low Vulnerability,0.065,0.0305,0.0035,0.0091,0.2219,0.0007,0.7067,0.02760000000000007
51095,0.12,Very Low Vulnerability,0.031,0.0576,0.0007,0.0242,0.129,0.0001,0.7559,0.03249999999999997
51097,0.32,Low Vulnerability,0.09,0.0321,0.0004,0.0,0.2617,0.0,0.6616,0.04420000000000002
51099,0.02,Very Low Vulnerability,0.041,0.0536,0.0014,0.0134,0.1625,0.0,0.7342,0.03490000000000004
51101,0.04,Very Low Vulnerability,0.096,0.0265,0.0081,0.012,0.1607,0.0,0.7677,0.02499999999999991
51103,0.16,Very Low Vulnerability,0.185,0.0062,0.0,0.0084,0.3082,0.0,0.6748,0.0024000000000000687
51105,0.81,Very High Vulnerability,0.176,0.0198,0.0017,0.0026,0.039,0.0,0.929,0.007899999999999907
51107,0.09,Very Low Vulnerability,0.137,0.1362,0.0022,0.1846,0.0726,0.0008,0.5611,0.04249999999999998
51109,0.33,Low Vulnerability,0.012,0.0294,0.0025,0.0058,0.1472,0.0,0.7804,0.03469999999999995
51111,0.86,Very High Vulnerability,0.144,0.0496,0.0,0.0277,0.311,0.0,0.594,0.01770000000000005
51113,0.16,Very Low Vulnerability,0.215,0.0289,0.0,0.0084,0.0825,0.0,0.8465,0.03369999999999995
51115,0.02,Very Low Vulnerability,0.237,0.0253,0.0,0.006,0.0884,0.0003,0.8571,0.02290000000000003
51117,0.78,High Vulnerability,0.055,0.0296,0.0057,0.0009,0.3537,0.0001,0.6001,0.00990000000000002
51119,0.2,Low Vulnerability,0.235,0.0125,0.0046,0.0008,0.1391,0.0029,0.7755,0.06459999999999999
51121,0.3,Low Vulnerability,0.095,0.0324,0.0038,0.0662,0.0437,0.0002,0.8327,0.02100000000000002
51125,0.3,Low Vulnerability,0.11,0.0417,0.0,0.0022,0.1282,0.0,0.8108,0.017100000000000004
51127,0.01,Very Low Vulnerability,0.091,0.033,0.0081,0.0112,0.1198,0.0,0.7895,0.03839999999999999
51131,0.68,High Vulnerability,0.276,0.0878,0.0003,0.0103,0.3308,0.0,0.5423,0.02849999999999997
51133,0.12,Very Low Vulnerability,0.117,0.0087,0.0016,0.0013,0.2733,0.0,0.6972,0.017900000000000027
51135,0.91,Very High Vulnerability,0.068,0.0441,0.0008,0.003,0.4008,0.0019,0.5432,0.006199999999999983
51137,0.47,Moderate Vulnerability,0.02,0.05,0.0029,0.0088,0.1271,0.0,0.7808,0.030399999999999983
51139,0.39,Low Vulnerability,0.056,0.0201,0.0011,0.0043,0.0137,0.0,0.9406,0.020199999999999996
51141,0.64,High Vulnerability,0.097,0.0305,0.0006,0.0041,0.0592,0.0,0.8971,0.008499999999999952
51143,0.64,High Vulnerability,0.088,0.0263,0.0006,0.0045,0.1999,0.0004,0.7406,0.027699999999999947
51145,0.01,Very Low Vulnerability,0.015,0.0219,0.0015,0.0025,0.1005,0.0016,0.8573,0.014700000000000046
51147,0.73,High Vulnerability,0.015,0.0417,0.0032,0.0083,0.3076,0.0,0.6145,0.024699999999999944
51149,0.32,Low Vulnerability,0.076,0.0812,0.0061,0.0145,0.3101,0.0041,0.5487,0.03530000000000011
51153,0.3,Low Vulnerability,0.148,0.2349,0.0029,0.0827,0.2034,0.0009,0.4295,0.04569999999999996
51155,0.48,Moderate Vulnerability,0.091,0.0177,0.0,0.0075,0.0434,0.0012,0.9078,0.022399999999999975
51157,0.02,Very Low Vulnerability,0.115,0.0389,0.0119,0.0052,0.0454,0.0,0.8844,0.01419999999999999
51159,0.61,High Vulnerability,0.057,0.0713,0.0023,0.0034,0.2652,0.0,0.6056,0.052200000000000024
51161,0.13,Very Low Vulnerability,0.014,0.031,0.0017,0.0309,0.0592,0.0001,0.8581,0.019000000000000017
51163,0.14,Very Low Vulnerability,0.054,0.0191,0.0038,0.0066,0.0327,0.0,0.9218,0.016000000000000014
51165,0.32,Low Vulnerability,0.062,0.0693,0.0029,0.007,0.0233,0.0007,0.8868,0.010000000000000009
51167,0.45,Moderate Vulnerability,0.161,0.0117,0.0024,0.0,0.0101,0.0,0.9671,0.008700000000000041
51169,0.68,High Vulnerability,0.148,0.0138,0.004,0.0031,0.0058,0.0,0.9663,0.007000000000000006
51171,0.36,Low Vulnerability,0.172,0.0722,0.0013,0.0094,0.0178,0.0,0.8761,0.0232
51173,0.75,High Vulnerability,0.141,0.0199,0.0035,0.0069,0.021,0.0015,0.9413,0.005900000000000016
51175,0.48,Moderate Vulnerability,0.029,0.0168,0.0058,0.0025,0.319,0.0,0.6103,0.045600000000000085
51177,0.22,Low Vulnerability,0.046,0.0976,0.0025,0.023,0.1567,0.0011,0.681,0.03809999999999991
51179,0.15,Very Low Vulnerability,0.121,0.1295,0.0031,0.0322,0.1721,0.0008,0.6157,0.046599999999999975
51181,0.37,Low Vulnerability,0.178,0.0063,0.0005,0.0017,0.4441,0.0,0.5261,0.021299999999999986
51183,0.91,Very High Vulnerability,0.069,0.0302,0.0,0.0128,0.5492,0.0,0.3832,0.024599999999999955
51185,0.59,Moderate Vulnerability,0.14,0.0102,0.0023,0.0061,0.0309,0.0008,0.9394,0.010299999999999976
51187,0.26,Low Vulnerability,0.019,0.0459,0.0013,0.0112,0.0423,0.0,0.8677,0.03159999999999996
51191,0.36,Low Vulnerability,0.233,0.0152,0.0003,0.0056,0.0129,0.0002,0.9533,0.012499999999999956
51193,0.29,Low Vulnerability,0.06,0.0646,0.0051,0.0065,0.259,0.0001,0.6392,0.025499999999999967
51195,0.86,Very High Vulnerability,0.103,0.0124,0.0011,0.0041,0.0529,0.0005,0.9146,0.014399999999999968
51197,0.4,Low Vulnerability,0.094,0.0125,0.0022,0.0045,0.029,0.0,0.938,0.013800000000000034
51199,0.2,Very Low Vulnerability,0.17,0.0643,0.0021,0.0552,0.1285,0.0023,0.7071,0.04049999999999998
51510,0.2,Low Vulnerability,0.091,0.1669,0.0009,0.0578,0.2115,0.0003,0.5193,0.043300000000000005
51520,0.75,High Vulnerability,0.275,0.0231,0.0,0.0022,0.057,0.0,0.8815,0.03620000000000001
51530,0.32,Low Vulnerability,,0.018,0.0009,0.019,0.0728,0.0025,0.8812,0.005600000000000049
51540,0.41,Moderate Vulnerability,0.009,0.055,0.0022,0.0706,0.1867,0.0007,0.6574,0.02740000000000009
51550,0.26,Low Vulnerability,0.04,0.0618,0.0015,0.0306,0.2931,0.0006,0.5743,0.03810000000000002
51570,0.57,Moderate Vulnerability,,0.0587,0.0029,0.0415,0.1464,0.0,0.7232,0.027300000000000102
51580,0.46,Moderate Vulnerability,,0.0238,0.0,0.0116,0.1249,0.002,0.8099,0.027800000000000047
51590,0.96,Very High Vulnerability,,0.0432,0.0008,0.0118,0.4876,0.0008,0.4239,0.03190000000000004
51595,0.96,Very High Vulnerability,,0.068,0.0007,0.0026,0.6284,0.0,0.2446,0.05569999999999997
51600,0.24,Low Vulnerability,0.014,0.1718,0.0,0.1717,0.0492,0.0,0.5622,0.04509999999999992
51610,0.14,Very Low Vulnerability,0.019,0.1067,0.0,0.0988,0.0464,0.0,0.7174,0.03069999999999995
51620,0.72,High Vulnerability,,0.011,0.0,0.0126,0.5668,0.0,0.3686,0.04100000000000015
51630,0.56,Moderate Vulnerability,0.018,0.1068,0.0022,0.0267,0.2065,0.0014,0.5942,0.06220000000000003
